codeCommune,nom,codePostal,longitude,latitude
346,tredaniel,22510,-2.61667,48.3667
154,morieux,22400,-2.6,48.5167
344,trebrivan,22340,-3.48333,48.3167
86,kerfot,22500,-3.03333,48.7333
128,locarn,22340,-3.41667,48.3167
6,berhet,22140,-3.31667,48.7
234,plouvara,22170,-2.91667,48.5167
227,plounerin,22780,-3.53333,48.5667
290,saint-gelven,22570,-3.1,48.2333
253,pouldouran,22450,-3.2,48.7667
127,lezardrieux,22740,-3.1,48.7667
33,caurel-22,22530,-3.03333,48.2167
308,saint-juvat,22630,-2.05,48.35
36,chapelle-blanche-22,22350,-2.15,48.2667
258,quessoy,22120,-2.66667,48.4167
170,plaine-haute,22800,-2.85,48.45
214,plouezec,22470,-2.98333,48.75
219,plouguenast,22150,-2.71667,48.2833
247,pommerit-jaudy,22450,-3.23333,48.7333
375,tressignaux,22290,-2.98333,48.6167
41,coatascorn,22140,-3.25,48.6667
134,louannec,22700,-3.41667,48.8
59,foeil,22800,-2.91667,48.4333
222,plouha,22580,-2.93333,48.6833
360,tregueux,22950,1.26195,48.4906
331,sainte-trephine,22480,-3.15,48.2667
67,graces,22200,-3.18333,48.5667
50,dinan,22100,-2.23639,48.4564
73,harmoye,22320,-2.96667,48.3333
274,saint-andre-des-eaux-22,22630,-2.01667,48.3667
383,troguery,22450,-3.21667,48.75
231,plourac-h,22160,-3.55,48.4167
232,plourhan,22410,1.12834,48.6306
209,ploubalay,22770,-2.15,48.5833
11,boqueho,22170,-2.96667,48.4833
42,coatreven,22450,-3.33333,48.7667
34,cavan,22140,-3.35,48.6667
102,langourla,22330,-2.41667,48.2833
327,saint-samson-sur-rance,22100,-2.03333,48.5
23,bulat-pestivien,22160,-3.33333,48.4333
266,rostrenen,22110,-3.31667,48.2333
386,vieux-bourg-22,22800,-3,48.3833
211,ploubezre,22300,-3.45,48.7
339,taden,22100,-2.01667,48.4833
267,rouillac-22,22250,-2.36667,48.3167
3,aucaleuc,22100,-2.13333,48.45
367,tremeloir,22590,-2.85,48.55
322,saint-pever,22720,-3.1,48.4833
316,saint-mayeux,22320,-3,48.25
297,saint-goueno,22330,-2.58333,48.2667
80,hermitage-lorge,22150,-2.83333,48.3333
312,saint-maden,22350,-2.08333,48.3333
385,vicomte-sur-rance,22690,-1.98333,48.5
163,paule,22340,-3.45,48.2333
76,henanbihen,22550,-2.36667,48.5667
71,guitte,22350,-2.1,48.3
178,plehedel,22290,-3,48.7
279,saint-caradec,22600,-2.85,48.2
296,saint-glen,22510,-2.51667,48.3667
49,crehen,22130,-2.21667,48.55
372,tremuson,22440,-2.85,48.5167
356,tregomeur,22590,-2.88333,48.5667
286,saint-denoual,22400,-2.4,48.5333
320,saint-nicodeme,22160,2.66084,48.3425
354,treglamus,22540,-3.28333,48.55
24,calanhel,22160,-3.48333,48.4417
166,penvenan,22710,-3.36667,48.8333
379,trevou-treguignec,22660,-3.35,48.8167
248,pommerit-le-vicomte,22200,-3.08333,48.6167
276,saint-bihy,22800,-2.96667,48.3833
93,lamballe,22400,-2.51667,48.4667
218,plougrescant,22820,-3.23333,48.85
330,saint-thelo,22460,-2.85,48.2333
148,merillac,22230,-2.4,48.25
175,pledeliac,22270,-2.38333,48.45
56,evran,22630,-1.98333,48.3833
340,tonquedec,22140,-3.4,48.6667
362,treguier,22220,-3.23333,48.7833
68,grace-uzel,22460,-2.8,48.25
216,plougonver,22810,-3.38333,48.4833
224,ploulec-h,22300,2.49556,48.7181
171,plaintel,22940,-2.81667,48.4
317,saint-meloir-des-bois,22980,1.74917,48.4575
384,uzel,22460,-2.85,48.2833
334,saint-igeaux,22570,-3.1,48.2667
176,pledran,22960,-2.75,48.45
318,saint-michel-de-plelan,22980,-2.21667,48.4667
57,faouet-22,22290,2.92611,48.6831
126,leslay,22800,-2.96667,48.4333
293,saint-gilles-les-bois,22290,-3.1,48.65
272,saint-agathon,22200,-3.1,48.5667
155,motte-22,22600,-2.75,48.2333
165,penguily,22510,-2.5,48.3667
281,saint-carreuc,22150,-2.73333,48.4
81,hillion,22120,-2.68333,48.5167
111,lanmodez,22610,-3.1,48.85
69,guenroc,22350,-2.08333,48.3167
114,lanrelas,22250,-2.3,48.25
9,bodeo,22320,-2.93333,48.3167
246,pommeret,22120,-2.63333,48.4667
45,cohiniac,22800,-2.95,48.4667
192,plessix-balisson,22650,-2.15,48.5333
368,tremereuc,22490,-2.06667,48.55
226,ploumilliau,22300,-3.51667,48.6833
187,plerin,22190,-2.78333,48.5333
292,saint-gilles-du-mene,22330,-2.55,48.25
186,pleneuf-val-andre,22370,-2.55,48.6
332,saint-trimoel,22510,-2.55,48.3833
328,saint-servais-22,22160,2.61223,48.387
309,saint-launeuc,22230,-2.38333,48.2333
345,trebry,22510,-2.55,48.35
123,lehon,22100,-2.05,48.4333
182,plelo,22170,-2.95,48.5667
323,saint-potan,22550,-2.28333,48.55
310,saint-laurent-22,22140,2.7675,48.6189
112,lannebert,22290,-3,48.6667
390,yvias,22930,-3.05,48.7167
314,saint-maudan,22600,-2.76667,48.1167
271,saint-adrien,22390,-3.13333,48.4833
210,ploubazlanec,22620,-3.03333,48.8
241,plumieux,22210,-2.6,48.1
365,tremargat,22110,-3.26667,48.3333
44,coetmieux,22400,-2.6,48.5
238,plufur,22310,-3.56667,48.6
87,kergrist-moelou,22110,-3.31667,48.3167
48,corseul,22130,-2.16667,48.4833
4,begard,22140,-3.3,48.6333
161,pabu,22200,-3.13333,48.5833
370,tremeven-22,22290,-3.03333,48.6667
141,mantallot,22450,-3.3,48.7
184,plemy,22150,-2.68333,48.3333
249,pont-melvez,22390,-3.31667,48.45
228,plounevez-moedec,22810,-3.45,48.5667
335,senven-lehart,22720,-3.06667,48.4333
37,chapelle-neuve-22,22160,2.57945,48.462
299,saint-helen,22100,-1.96667,48.4667
131,loguivy-plougras,22780,-3.06667,48.8167
387,vieux-marche,22420,2.55195,48.607
135,louargat,22540,-3.33333,48.5667
35,champs-geraux,22630,-1.96667,48.4167
132,lohuec,22160,-3.51667,48.4667
261,viersat,23170,2.43333,46.2833
140,moutier-rozeille,23200,2.2,45.9167
114,lussat-23,23170,2.33333,46.1833
10,augeres,23210,1.73333,46.0833
171,sermur,23700,2.43333,45.9833
174,soumans,23600,2.31667,46.3
131,merinchal,23420,2.48333,45.9167
87,fresselines,23450,1.68333,46.3833
99,janaillat,23250,1.75,46.05
182,saint-avit-de-tardes,23200,2.28333,45.9167
5,arfeuille-chatain,23700,2.43333,46.0667
255,trois-fonds,23230,2.22806,46.2506
203,saint-julien-la-genete,23110,2.46667,46.15
230,saint-pierre-cherignat,23430,1.61417,45.9728
65,colondannes,23800,1.61667,46.2833
121,malval,23220,1.88333,46.35
73,dontreix,23700,2.56667,45.9833
143,noth,23300,1.58333,46.2333
179,saint-alpinien,23200,2.23333,45.9833
52,chapelle-taillefert,23000,1.83333,46.1
156,pontcharraud,23260,2.28333,45.8667
33,brionne-23,23000,1.78333,46.1667
257,valliere,23120,2.03333,45.9
34,brousse-23,23700,2.45,45.9667
251,tardes,23170,2.33333,46.1333
57,chatelus-malvaleix,23270,2.01667,46.3
28,bosroger,23200,2.25028,45.9942
113,lupersat,23190,2.35,45.9833
51,chapelle-saint-martial,23250,1.93333,46.0167
258,vareilles-23,23300,1.48333,46.3
53,chard,23700,2.48333,45.95
205,saint-junien-la-bregere,23400,1.75,45.8833
89,genouillac-23,23350,2,46.35
32,boussac-bourg,23600,2.23333,46.3667
247,saint-vaury,23320,1.75,46.2
196,saint-frion,23500,2.23333,45.8667
122,mansat-la-courriere,23400,1.8,45.9667
72,domeyrot,23140,2.15,46.25
231,saint-pierre-de-fursac,23290,1.51667,46.15
148,nouziers,23350,1.96667,46.4333
212,saint-marc-a-loubaud,23460,2,45.85
90,gentioux-pigerolles,23340,1.99417,45.7845
117,maison-feyne,23800,1.66667,46.35
68,cressat,23140,2.1,46.1333
78,faux-mazuras,23400,1.78333,45.95
18,bazelat,23160,1.53333,46.35
221,saint-merd-la-breuille,23100,2.43333,45.75
62,cheniers-23,23220,1.83333,46.35
188,saint-dizier-les-domaines,23270,2.01667,46.3167
9,auge-23,23170,2.31667,46.25
41,cellette-23,23350,2,46.4
248,saint-victor-en-marche,23000,1.81389,46.1184
165,royere-de-vassiviere,23460,1.91194,45.8419
11,aulon-23,23210,1.7,46.0833
190,saint-domet,23190,2.3,46.05
242,saint-silvain-montaigut,23320,1.75,46.15
234,saint-priest-23,23110,2.33333,46.0833
164,rougnat,23700,2.5,46.0583
226,saint-pardoux-d-arnet,23260,2.33333,45.8833
215,saint-martial-le-vieux,23100,2.28333,45.6667
13,auzances,23700,2.5,46.0167
127,mautes,23190,2.38333,45.95
43,chamberaud,23480,2.03333,46.05
84,foret-du-temple,23360,1.9,46.4167
35,budeliere,23170,2.46667,46.2167
177,saint-agnant-de-versillat,23300,1.51667,46.2833
263,villard-23,23800,1.7,46.3333
74,donzeil,23480,1.96667,46.0333
260,vidaillat,23250,1.91667,45.9667
154,pionnat,23140,2.01667,46.1667
16,banize,23120,1.9975,45.9309
252,tercillat,23350,2.05,46.4167
181,saint-amand-jartoudeix,23400,1.66667,45.9167
37,bussiere-nouvelle,23700,2.41667,46.0167
129,maziere-aux-bons-hommes,23260,2.44084,45.8839
201,saint-hilaire-la-plaine,23150,1.98333,46.1333
25,bonnat,23220,1.9,46.3333
254,toulx-sainte-croix,23600,2.21667,46.2833
108,leyrat,23600,2.28333,46.3667
194,sainte-feyre-la-montagne,23500,2.2325,45.8987
106,lepaud,23170,2.38333,46.2333
71,croze,23500,2.15833,45.8167
239,saint-sebastien-23,23160,1.53333,46.4
155,pontarion,23250,1.85,46
233,saint-pierre-le-bost,23600,2.26667,46.4
192,saint-etienne-de-fursac,23290,1.51667,46.15
225,saint-oradoux-pres-crocq,23260,2.4,45.8833
20,bellegarde-en-marche,23190,2.3,45.9833
142,neoux,23200,2.25,45.9167
266,villetelle-23,23260,2.35,45.9167
76,evaux-les-bains,23110,2.48333,46.1667
172,serre-bussiere-vieille,23190,2.31667,46.05
219,saint-maurice-la-souterraine,23300,1.43333,46.2167
39,celle-dunoise,23800,1.77,46.3098
227,saint-pardoux-morterolles,23400,1.82111,45.8975
245,saint-sulpice-le-gueretois,23000,1.83333,46.2
136,mortroux,23220,1.91667,46.4
124,marsac-23,23210,1.6,46.1
159,puy-malsignat,23130,2.21667,46.0333
63,clairavaux,23500,2.16667,45.7833
48,champagnat-23,23190,2.28333,46.0167
105,lavaveix-les-mines,23150,2.08333,46.0667
199,saint-germain-beaupre,23160,1.55,46.3167
126,masbaraud-merignat,23400,1.75,45.9833
237,saint-priest-palus,23400,1.66667,45.9
91,gioux,23500,2.125,45.8083
123,mars-23,23700,2.48333,45.9833
210,saint-maixant-23,23200,2.2,46
120,malleret-boussac,23600,2.13333,46.35
97,issoudun-letrieix,23130,2.15,46.0667
253,thauron,23250,1.81667,46
61,chenerailles,23130,2.16667,46.1167
187,saint-dizier-la-tour,23130,2.16667,46.1333
189,saint-dizier-leyrenne,23400,1.71667,46.0333
3,alleyrat-23,23200,2.15,45.9833
23,blaudeix,23140,2.06667,46.2333
130,measnes,23360,1.78333,46.4167
191,saint-eloi-23,23000,1.83333,46.0667
138,moutier-d-ahun,23150,2.05,46.1
180,saint-amand-23,23200,2.2,45.9833
46,chambonchard,23110,2.55,46.1833
109,linard,23220,1.86667,46.3667
14,azat-chatenet,23210,1.76667,46.0667
4,anzeme,23000,1.86667,46.2667
151,peyrat-la-noniere,23130,2.25,46.0833
115,magnat-l-etrange,23260,2.28333,45.7833
64,clugnat,23270,2.11667,46.3
55,chatelard-23,23700,2.46667,45.9667
235,saint-priest-la-feuille,23300,1.53333,46.2
152,pierrefitte-23,23130,2.23333,46.15
200,saint-goussaud,23430,1.58333,46.0333
173,soubrebost,23250,1.85,45.9667
110,lioux-les-monges,23700,2.45,45.95
224,saint-oradoux-de-chirouze,23100,2.33333,45.7333
66,compas,23700,2.46667,45.9833
59,chaussade,23200,2.23333,45.9833
157,pouge,23250,1.95,45.9833
81,flayat,23260,2.38333,45.7833
158,poussanges,23500,2.21667,45.8167
264,villedieu-23,23340,1.88333,45.7333
128,mazeirat,23150,1.96667,46.15
208,saint-leger-le-gueretois,23000,1.81667,46.15
166,sagnat,23800,1.63333,46.3
111,lizieres,23240,1.56667,46.2167
102,ladapeyre,23270,2.05,46.25
6,arrenes,23210,1.56667,46.0667
82,fleurat,23320,1.67889,46.2406
19,beissat,23260,2.28333,45.7667
150,peyrabout,23000,1.91667,46.1
96,gueret,23000,1.86667,46.1667
27,bosmoreau-les-mines,23400,1.75,46
183,saint-avit-le-pauvre,23480,2.03333,46
69,crocq-23,23260,2.36667,45.8667
112,lourdoueix-saint-pierre,23360,1.81667,46.4167
125,mas-d-artige,23100,2.18333,45.7333
249,saint-yrieix-la-montagne,23460,2.03333,45.8833
220,saint-medard-la-rochette,23200,2.14611,46.0439
216,saint-martin-chateau,23460,1.8,45.8667
214,saint-martial-le-mont,23150,2.08333,46.05
104,lavaufranche,23600,2.26667,46.3167
218,saint-maurice-pres-crocq,23260,2.33333,45.8667
40,celle-sous-gouzon,23230,2.2,46.2167
161,rimondeix,23140,2.08333,46.2333
44,chambon-sainte-croix,23220,1.76667,46.35
211,saint-marc-a-frongier,23200,2.11667,45.9333
213,saint-marien,23600,2.23333,46.4167
162,roches-23,23270,1.98333,46.2833
54,charron-23,23700,2.56667,46.0667
259,verneiges,23170,2.33333,46.2667
160,reterre,23110,2.46667,46.1
29,bourg-d-hem,23220,1.83333,46.3
147,nouzerolles,23360,1.73333,46.3833
176,souterraine,23300,1.48333,46.2333
243,saint-silvain-sous-toulx,23140,2.16667,46.2667
47,chamborand,23240,1.56667,46.15
170,savennes-23,23000,1.9,46.1
169,sauniere,23000,1.95,46.1333
49,champsanglard,23220,1.88333,46.2667
250,saint-yrieix-les-bois,23150,1.96667,46.1
185,saint-chabrais,23130,2.2,46.1333
240,saint-silvain-bas-le-roc,23600,2.23333,46.3333
262,vigeville,23140,2.06667,46.1667
98,jalesches,23270,2.09584,46.3012
26,bord-saint-georges,23230,2.3,46.2667
100,jarnages,23140,2.08333,46.1833
141,naillat,23800,1.63333,46.2667
21,benevent-l-abbaye,23210,1.63333,46.1167
139,moutier-malcard,23220,1.95,46.3833
168,sardent,23250,1.85,46.05
204,saint-julien-le-chatel,23130,2.26667,46.1167
86,franseches,23480,2.03333,46.0167
206,saint-laurent-23,23000,1.96667,46.1667
50,chapelle-baloue,23160,1.58333,46.3667
1,ahun,23150,2.05,46.0833
146,nouzerines,23600,2.11667,46.3833
83,fontanieres,23110,2.5,46.1
167,sannat,23110,2.4,46.1167
70,crozant,23160,1.61667,46.4
209,saint-loup-23,23130,2.26667,46.1333
137,mourioux-vieilleville,23210,1.64528,46.0773
202,saint-hilaire-le-chateau,23250,1.9,45.9833
228,saint-pardoux-le-neuf-23,23200,2.23333,45.9333
232,saint-pierre-bellevue,23460,1.88333,45.9167
93,gouzon,23230,2.23333,46.1833
241,saint-silvain-bellegarde,23190,2.30306,45.9725
45,chambon-sur-voueize,23170,2.41667,46.1833
244,saint-sulpice-le-dunois,23800,1.73333,46.3
31,boussac-23,23600,2.215,46.3489
149,parsac,23140,2.15,46.2
175,sous-parsat,23150,1.96667,46.05
118,maisonnisses,23150,1.9,46.0667
238,saint-quentin-la-chabanne,23500,2.16667,45.8667
101,jouillat,23220,1.95,46.2667
22,betete,23270,2.08333,46.3667
184,saint-bard,23260,2.4,45.9167
92,glenic,23380,1.93333,46.2167
8,aubusson-23,23200,2.16667,45.95
186,saint-christophe-23,23000,1.86667,46.1
236,saint-priest-la-plaine,23240,1.63333,46.2
58,chauchet,23130,2.33361,46.1075
195,saint-fiel,23000,1.9,46.2167
116,mainsat,23700,2.38333,46.05
24,blessac,23200,2.11667,45.95
42,ceyroux,23210,1.66667,46.0667
80,feniers,23100,2.13333,45.75
145,nouhant,23170,2.38333,46.2833
133,montboucher,23400,1.68333,45.95
107,lepinas,23150,1.93333,46.0833
198,saint-georges-nigremont,23500,2.26667,45.8333
119,malleret,23260,2.31667,45.7667
67,courtine,23100,2.26667,45.7
134,monteil-au-vicomte,23460,1.95,45.9333
132,montaigut-le-blanc-23,23320,1.73333,46.1167
217,saint-martin-sainte-catherine,23430,1.58333,45.9667
17,basville,23260,2.4,45.8667
178,saint-agnant-pres-crocq,23260,2.35,45.8
38,bussiere-saint-georges,23600,2.13333,46.4
95,grand-bourg,23240,1.65,46.1667
223,saint-moreil,23400,1.68333,45.85
207,saint-leger-bridereix,23300,1.58333,46.2833
60,chavanat,23250,1.96667,45.95
246,saint-sulpice-les-champs,23480,2.01667,46.15
56,chatelus-le-marcheix,23430,1.6,46
77,faux-la-montagne,23340,1.93333,45.75
75,dun-le-palestel,23800,1.66667,46.3
7,ars-23,23480,2.06667,46
103,lafat,23800,1.65,46.3333
36,bussiere-dunoise,23320,1.76667,46.2667
144,nouaille-23,23500,2.06667,45.85
12,auriat,23400,1.63333,45.8833
197,saint-georges-la-pouge,23250,1.98333,45.9833
265,villeneuve-23,23260,2.40945,45.8987
222,saint-michel-de-veisse,23480,2.05,45.95
15,azerables,23160,1.48333,46.35
229,saint-pardoux-les-cards,23150,2.11667,46.0833
193,sainte-feyre,23000,1.915,46.1384
88,gartempe,23320,1.73333,46.15
30,bourganeuf,23400,1.75,45.95
79,felletin,23500,2.18333,45.8833
2,ajain,23380,2,46.2
380,saint-barthelemy-de-bellegarde,24700,0.210278,45.0778
382,saint-capraise-de-lalinde,24150,0.65,44.85
27,bayac,24150,0.733333,44.8
554,tour-blanche,24320,0.45,45.3667
277,monfaucon-24,24130,0.241667,44.9167
587,vitrac-24,24200,1.25,44.8333
40,beynac-et-cazenac,24220,1.15,44.8333
530,sencenac-puy-de-fourches,24310,0.7,45.3
429,saint-jory-las-bloux,24160,0.966667,45.3667
19,azerat-24,24210,1.11667,45.15
472,saint-nexans,24520,0.55,44.8
331,pomport,24240,0.416667,44.7833
103,change-24,24640,0.9,45.1833
336,prats-de-carlux,24370,1.3,44.9
381,saint-barthelemy-de-bussiere,24360,0.75,45.6333
433,saint-julien-d-eymet,24500,0.433333,44.7167
365,saint-amand-de-vergt,24380,0.7,44.9833
244,lolme,24540,0.85,44.7167
367,saint-andre-de-double,24190,0.316667,45.15
524,savignac-de-miremont,24260,0.933333,44.9667
166,eyliac,24330,0.866667,45.1667
507,sainte-trie,24160,1.18333,45.3
54,bouniagues,24560,0.533333,44.75
462,saint-medard-de-mussidan,24400,0.35,45.0333
105,chapdeuil,24320,0.483333,45.3333
476,saint-pantaly-d-excideuil,24160,1.01667,45.3167
61,bourrou,24110,0.616667,45.05
319,paussac-et-saint-vivien,24310,0.533333,45.35
489,saint-priest-les-fougeres,24450,1.01667,45.5333
417,saint-germain-des-pres-24,24160,0.983333,45.3333
200,grand-brassac,24350,0.483333,45.2833
233,laveyssiere,24130,0.442222,44.9414
150,daglan,24250,1.2,44.7333
555,tourtoirac,24390,1.06667,45.2667
575,veyrines-de-domme,24250,1.11667,44.7833
350,razac-sur-l-isle,24430,0.616667,45.1667
508,saint-victor-24,24350,0.433333,45.2667
324,peyrignac,24210,1.16667,45.15
22,badefols-sur-dordogne,24150,0.8,44.85
296,mouleydier,24520,0.6,44.85
239,ligueux-24,24460,0.816667,45.3
495,saint-romain-de-monpazier,24540,0.883333,44.7167
386,saint-cernin-de-l-herm,24550,1.03333,44.6333
95,chalais-24,24800,0.916667,45.5167
504,saint-sulpice-de-roumagnac,24600,0.4,45.2
193,gageac-et-rouillac,24240,0.341667,44.8
516,salignac-eyvigues,24590,1.32278,44.9745
545,teillots,24390,1.21667,45.25
174,fanlac,24290,1.1,45.0667
139,coursac,24430,0.633333,45.1333
147,cubjac,24640,0.933333,45.2167
511,saint-vincent-jalmoutiers,24410,0.183333,45.2
36,berbiguieres,24220,1.03333,44.8333
447,sainte-marie-de-chignac,24330,0.833333,45.1333
434,saint-just-24,24320,0.5,45.3333
98,champcevinel,24750,0.733333,45.2167
142,coux-et-bigaroque,24220,0.973333,44.8339
18,auriac-du-perigord,24290,1.13333,45.1
510,saint-vincent-de-cosse,24220,1.1,44.8333
471,sainte-nathalene,24200,1.25,44.9167
53,boulazac,24750,0.772222,45.1712
330,plazac,24580,1.05,45.0333
466,saint-michel-de-montaigne,24230,0.033333,44.8667
542,soulaures,24540,0.916667,44.65
352,riberac,24600,0.333333,45.25
13,atur,24750,0.75,45.15
519,sarlande,24270,1.11667,45.45
25,bars-24,24210,1.06667,45.1
16,augignac,24300,0.7,45.5833
171,eyzerac,24800,0.916667,45.3833
564,vanxains,24600,0.283333,45.2167
528,sceau-saint-angel,24300,0.7,45.4833
465,saint-michel-de-double,24400,0.283333,45.0833
377,saint-avit-de-vialard,24260,0.883333,44.95
444,saint-louis-en-l-isle,24400,0.4,45.0667
240,limeuil,24510,0.9,44.8833
484,saint-pierre-de-chignac,24330,0.85,45.1333
414,saint-georges-de-montclard,24140,0.621111,44.9323
90,celles-24,24600,0.416667,45.3
522,sarrazac-24,24800,1.03333,45.4333
79,cantillac,24530,0.65,45.4
535,simeyrols,24370,1.33333,44.9
422,saint-hilaire-d-estissac,24140,0.516667,45.0167
199,gout-rossignol,24320,0.384167,45.4134
160,eglise-neuve-de-vergt,24380,0.75,45.0833
89,cazoules,24370,1.43333,44.8667
146,creyssensac-et-pissot,24380,0.683333,45.0833
344,puyrenier,24340,0.466667,45.4833
389,saint-cirq-24,24260,0.95,44.9333
157,douzillac,24190,0.416667,45.0833
237,lembras,24100,0.533333,44.8833
128,comberanche-et-epeluche,24600,0.266667,45.2833
395,saint-cybranet,24250,1.18333,44.7833
280,monpazier,24540,0.9,44.6833
251,manzac-sur-vern,24110,0.583333,45.0833
80,capdrot,24540,0.916667,44.6833
448,saint-martial-d-albarede,24160,1.03333,45.3333
501,saint-seurin-de-prats,24230,0.083333,44.8333
441,saint-leon-d-issigeac,24560,0.683333,44.7167
439,saint-laurent-sur-manoire,24330,0.8,45.15
268,meyrals,24220,1.05,44.9
129,condat-sur-trincou,24530,0.716667,45.3833
527,savignac-les-eglises,24420,0.916667,45.2667
346,quinsac-24,24530,0.7,45.4333
348,razac-d-eymet,24500,0.483333,44.6833
401,sainte-eulalie-d-ans,24640,1.01667,45.25
81,carlux,24370,1.35,44.8833
457,saint-martin-l-astier,24400,0.333333,45.05
538,siorac-en-perigord,24170,0.983333,44.8167
453,saint-martin-de-fressengeas,24800,0.85,45.4333
560,urval,24480,0.933333,44.8167
11,antonne-et-trigonant,24420,0.833333,45.2167
243,lisle-24,24350,0.55,45.2833
45,boisse-24,24560,0.65,44.7167
376,saint-aulaye,24410,0.133333,45.2
64,brantome,24310,0.65,45.3667
483,saint-perdoux-24,24560,0.533333,44.7333
266,mensignac,24350,0.566667,45.2167
227,nouaille-24,24270,1.13333,45.3833
208,grun-bordas,24380,0.652222,45.0464
102,chancelade,24650,0.666667,45.2
127,coly,24120,1.26667,45.0833
536,singleyrac,24500,0.466667,44.7333
337,prats-du-perigord,24550,1.06667,44.6833
12,archignac,24590,1.3,45.0167
229,lardin-saint-lazare,24570,1.22695,45.1298
163,etouars,24360,0.633333,45.6
442,saint-leon-sur-l-isle,24110,0.5,45.1167
230,larzac,24170,1,44.75
405,saint-felix-de-villadeix,24510,0.683333,44.9167
478,saint-pardoux-et-vielvic,24170,0.95,44.7667
534,sigoules,24240,0.416667,44.75
28,beaumont-du-perigord,24440,0.766944,44.7698
197,ginestet,24130,0.433333,44.9167
298,mouzens-24,24220,1,44.85
26,bassillac,24330,0.813333,45.1906
221,rudeau-ladosse,24340,0.5,45.4833
362,sainte-alvere,24510,0.808889,44.9467
32,beauronne,24400,0.383333,45.1
48,bonneville-et-saint-avit-de-fumadieres,24230,0.08,44.8825
477,saint-pardoux-de-drone,24600,0.421389,45.2256
292,montpeyroux-24,24610,0.066667,44.9167
113,chapelle-saint-jean,24390,1.15,45.2
175,farges-24,24290,1.2,45.1167
138,coulounieix-chamiers,24660,0.7,45.1667
7,allemans,24600,0.309444,45.2875
162,escoire,24420,0.85,45.2
480,saint-paul-de-serre,24380,0.616667,45.0833
482,saint-paul-lizonne,24320,0.266667,45.3167
92,cendrieux,24380,0.833333,45
176,faurilles,24560,0.7,44.7
577,vezac-24,24220,1.18333,44.8333
463,saint-medard-d-excideuil,24160,1.07056,45.3417
473,sainte-orse,24210,1.08333,45.2
580,villac,24120,1.25,45.1833
458,saint-martin-le-pin,24300,0.616667,45.55
24,bardou,24560,0.683333,44.7333
366,saint-andre-d-allas,24200,1.18333,44.8833
