zip,state,city,lat,lng
62440,IL,Lerna,39.39579,-88.253026
62442,IL,Martinsville,39.317443,-87.870737
62443,IL,Mason,38.964453,-88.623396
62446,IL,Mount Erie,38.522151,-88.218521
62447,IL,Neoga,39.322024,-88.450288
62449,IL,Oblong,39.001043,-87.895016
62450,IL,Olney,38.733389,-88.080936
62452,IL,Parkersburg,38.589998,-88.064722
62454,IL,Robinson,39.007034,-87.748352
62458,IL,Saint Elmo,39.031544,-88.855181
62460,IL,Saint Francisvil,38.612494,-87.673628
62461,IL,Shumway,39.188138,-88.641826
62462,IL,Sigel,39.21762,-88.480301
62463,IL,Stewardson,39.27199,-88.631853
62467,IL,Teutopolis,39.131978,-88.476741
62468,IL,Toledo,39.277223,-88.246821
62469,IL,Trilla,39.385286,-88.345698
62471,IL,Vandalia,38.94391,-89.104116
62474,IL,Westfield,39.442369,-88.044799
62475,IL,West Liberty,38.894989,-88.097929
62476,IL,West Salem,38.518267,-88.032297
62477,IL,West Union,39.240185,-87.651215
62478,IL,West York,39.193793,-87.713073
62479,IL,Wheeler,39.018185,-88.317536
62480,IL,Willow Hill,38.975654,-88.017156
62481,IL,Yale,39.129975,-88.01047
62501,IL,Newburg,39.991581,-88.821371
62510,IL,Assumption,39.509489,-89.039807
62512,IL,Beason,40.143652,-89.194801
62513,IL,Blue Mound,39.697813,-89.113558
62514,IL,Boody,39.762824,-89.072061
62515,IL,Buffalo Hart,39.847201,-89.388846
62518,IL,Chestnut,40.058202,-89.190014
62526,IL,Bearsdale,39.877413,-88.953515
62530,IL,Cimic,39.567684,-89.654654
62531,IL,Edinburg,39.661223,-89.377884
62536,IL,Glenarm,39.632713,-89.658144
62538,IL,Harvel,39.371865,-89.53804
62539,IL,Illiopolis,39.849929,-89.251319
62543,IL,Latham,39.97111,-89.172492
62545,IL,Bolivia,39.77771,-89.417692
62546,IL,Morrisonville,39.415336,-89.45407
62547,IL,Mount Auburn,39.762845,-89.235672
62548,IL,Mount Pulaski,40.004482,-89.293482
62549,IL,Hervey City,39.778883,-88.870207
62550,IL,Radford,39.616135,-89.012776
62552,IL,Casner,39.896897,-88.805591
62553,IL,Oconee,39.288408,-89.083636
62555,IL,Owaneco,39.477508,-89.195071
62556,IL,Clarksdale,39.470817,-89.425555
62557,IL,Dunkel,39.388124,-89.078165
62558,IL,Sicily,39.590966,-89.578955
62561,IL,Spaulding,39.855239,-89.541908
62568,IL,Hewittsville,39.554516,-89.313357
62571,IL,Dollville,39.36576,-88.974517
62572,IL,Waggoner,39.38383,-89.647429
62573,IL,Heman,39.939737,-89.068316
62611,IL,Arenzville,39.897927,-90.363595
62612,IL,Newmansville,39.89168,-90.028721
62613,IL,Fancy Prairie,39.964813,-89.72108
62617,IL,Lynchburg,40.161774,-90.148568
62618,IL,Beardstown,40.004356,-90.422851
62624,IL,Bader,40.155025,-90.351671
62625,IL,Cantrall,39.911267,-89.66426
62627,IL,Panther Creek,40.038437,-90.147657
62628,IL,Chapin,39.771581,-90.411299
62629,IL,Chatham,39.673679,-89.711212
62630,IL,Hagaman,39.270756,-90.076632
62634,IL,Broadwell,40.002394,-89.474938
62635,IL,Emden,40.294538,-89.517441
62638,IL,Clements,39.608461,-90.048535
62639,IL,Frederick,40.070246,-90.504391
62640,IL,Mcvey,39.447182,-89.780535
62642,IL,Hubly,40.079859,-89.711606
62643,IL,Hartsburg,40.245073,-89.451944
62644,IL,Eckard,40.295995,-90.04952
62649,IL,Hettick,39.375217,-90.067161
62655,IL,Kilbourne,40.158696,-90.004279
62661,IL,Loami,39.670394,-89.858823
62664,IL,Luther,40.199938,-89.699256
62668,IL,Nortonville,39.572952,-90.231189
62671,IL,New Holland,40.168226,-89.56044
62672,IL,Nilwood,39.387199,-89.778411
62673,IL,Oakford,40.099445,-89.960135
62674,IL,Barr,39.41654,-89.956736
62675,IL,Atterbury,40.011529,-89.847874
62677,IL,Farmingdale,39.849767,-89.838361
62681,IL,Layton,40.124189,-90.560883
62683,IL,Scottville,39.478167,-90.096921
62684,IL,Barclay,39.889456,-89.60251
62685,IL,Royal Lakes,39.124165,-90.048737
62688,IL,Tallula,39.940188,-89.882274
62690,IL,Virden,39.506447,-89.778332
62691,IL,Little Indian,39.945475,-90.212681
62693,IL,Williamsville,39.930438,-89.534172
62694,IL,Glasgow,39.614113,-90.433696
62702,IL,Grandview,39.816768,-89.644147
62703,IL,Southern View,39.772401,-89.63333
62707,IL,Andrew,39.772842,-89.663991
62801,IL,Centralia,38.524117,-89.136478
62803,IL,Hoyleton,38.445468,-89.306854
62808,IL,Ashley,38.306002,-89.231115
62809,IL,Barnhill,38.278144,-88.350831
62810,IL,Belle Rive,38.215268,-88.755801
62814,IL,Bluford,38.353138,-88.75872
62815,IL,Bone Gap,38.448967,-88.002491
62816,IL,Bonnie,38.198017,-88.922884
62817,IL,Broughton,37.954554,-88.467775
62818,IL,Browns,38.376433,-87.992824
62820,IL,Burnt Prairie,38.208151,-88.214719
62821,IL,Carmi,38.080819,-88.166987
62822,IL,Christopher,37.984905,-89.057367
62823,IL,Cisne,38.513774,-88.404524
62824,IL,Clay City,38.669501,-88.351641
62828,IL,Dahlgren,38.197479,-88.636311
62829,IL,Dale,37.996585,-88.534231
62830,IL,Dix,38.43329,-88.965697
62831,IL,Du Bois,38.252638,-89.204187
62832,IL,Du Quoin,38.013687,-89.233268
62833,IL,Ellery,38.365021,-88.133455
62836,IL,Ewing,38.07021,-88.850441
62838,IL,Farina,38.846902,-88.761412
62839,IL,Flora,38.670337,-88.49186
62840,IL,Frankfort Height,37.901301,-88.845651
62842,IL,Geff,38.441326,-88.414428
62843,IL,Golden Gate,38.364514,-88.207466
62844,IL,Grayville,38.262707,-88.003539
62846,IL,Ina,38.152743,-88.889362
62849,IL,Iuka,38.613563,-88.768925
62850,IL,Johnsonville,38.525628,-88.588701
62851,IL,Keenes,38.369146,-88.648058
62853,IL,Kell,38.513256,-88.841107
62854,IL,Kinmundy,38.755857,-88.812999
62858,IL,Bible Grove,38.811856,-88.510046
62859,IL,Mc Leansboro,38.093861,-88.528556
62860,IL,Macedonia,38.013023,-88.696077
62862,IL,Mill Shoals,38.244675,-88.333817
62863,IL,Mount Carmel,38.414727,-87.791107
62865,IL,Mulkeytown,37.968712,-89.1159
62866,IL,Nason,38.173872,-88.968839
62868,IL,Noble,38.711851,-88.219038
62869,IL,Norris City,37.9773,-88.32434
62870,IL,Odin,38.608786,-89.055228
62872,IL,Opdyke,38.274955,-88.774955
62875,IL,Patoka,38.754852,-89.094188
62877,IL,Richview,38.408227,-89.175572
62878,IL,Rinard,38.580596,-88.464094
62880,IL,Saint Peter,38.869684,-88.855998
62882,IL,Sandoval,38.613113,-89.11401
62883,IL,Scheller,38.173095,-89.092691
62884,IL,Sesser,38.089422,-89.057404
62885,IL,Shobonier,38.844584,-89.078959
62887,IL,Springerton,38.169868,-88.372611
62888,IL,Tamaroa,38.137969,-89.223091
62889,IL,Texico,38.425035,-88.870151
62890,IL,Thompsonville,37.880438,-88.768394
62894,IL,Waltonville,38.246479,-89.006702
62895,IL,Wayne City,38.332808,-88.583317
62896,IL,West Frankfort,37.897914,-88.930724
62897,IL,Whittington,38.098937,-88.863456
62898,IL,Woodlawn,38.38444,-89.074457
62899,IL,Xenia,38.669747,-88.63789
62901,IL,Carbondale,37.719994,-89.215762
62905,IL,Alto Pass,37.568142,-89.317179
62906,IL,Anna,37.466777,-89.220684
62907,IL,Ava,37.879286,-89.465366
62908,IL,Belknap,37.326584,-88.950652
62910,IL,New Liberty,37.138731,-88.611944
62912,IL,Buncombe,37.463661,-88.980586
62913,IL,Cache,37.114131,-89.298018
62916,IL,Campbell Hill,37.922778,-89.579901
62917,IL,Carrier Mills,37.678199,-88.612706
62918,IL,Carterville,37.774785,-89.097793
62919,IL,Cave In Rock,37.517947,-88.221961
62920,IL,Cobden,37.542358,-89.245741
62922,IL,Creal Springs,37.628393,-88.880697
62926,IL,Dongola,37.371234,-89.134933
62928,IL,Eddyville,37.52439,-88.594893
62930,IL,Eldorado,37.813885,-88.443382
62931,IL,Elizabethtown,37.466492,-88.286735
62932,IL,Elkville,37.915506,-89.233574
62935,IL,Galatia,37.827444,-88.623488
62938,IL,Brownfield,37.349984,-88.555148
62939,IL,Goreville,37.574985,-88.965524
62940,IL,Gorham,37.740611,-89.444031
62941,IL,Grand Chain,37.251043,-89.008335
62942,IL,Grand Tower,37.63222,-89.49986
62943,IL,Grantsburg,37.39672,-88.770489
62947,IL,Herod,37.469731,-88.458062
62948,IL,Herrin,37.801884,-89.02316
62950,IL,Jacob,37.743738,-89.544359
62951,IL,Johnston City,37.824477,-88.920858
62954,IL,Junction,37.695206,-88.249071
62955,IL,Karbers Ridge,37.463071,-88.367893
62956,IL,Karnak,37.291066,-88.973943
62957,IL,Mc Clure,37.301983,-89.453119
62958,IL,Makanda,37.656396,-89.214232
62960,IL,Metropolis,37.175348,-88.725179
62961,IL,Millcreek,37.353127,-89.269889
62962,IL,Miller City,37.103359,-89.349443
62963,IL,Mound City,37.086474,-89.163687
62964,IL,Mounds,37.11883,-89.200064
62966,IL,Murphysboro,37.765464,-89.331749
62967,IL,New Burnside,37.580608,-88.771253
62970,IL,Olmsted,37.193507,-89.093266
62974,IL,Pittsburg,37.78387,-88.870393
62976,IL,Pulaski,37.214575,-89.196801
62977,IL,Raleigh,37.825597,-88.532368
62982,IL,Rosiclare,37.423987,-88.346189
62983,IL,Royalton,37.879033,-89.114149
62984,IL,Shawneetown,37.713188,-88.178503
62985,IL,Robbs,37.463032,-88.762459
62987,IL,Stonefort,37.62992,-88.742807
62988,IL,Tamms,37.234493,-89.276346
62990,IL,Gale,37.191554,-89.396896
62992,IL,Ullin,37.270385,-89.191137
62994,IL,Vergennes,37.905128,-89.326863
62996,IL,Villa Ridge,37.157765,-89.182522
62998,IL,Wolf Lake,37.511985,-89.440761
62999,IL,Zeigler,37.906923,-89.06026
63673,IL,Saint Mary,37.914034,-89.929268
46017,IN,Chesterfield,40.096431,-85.601493
46038,IN,Fishers,39.957486,-86.023048
46039,IN,Forest,40.375728,-86.320098
46040,IN,Fortville,39.922835,-85.818554
46041,IN,Hillisburg,40.288404,-86.511387
46044,IN,Frankton,40.228548,-85.77911
46050,IN,Kirklin,40.203066,-86.332372
46051,IN,Lapel,40.085429,-85.84395
46055,IN,Mc Cordsville,39.901823,-85.909502
46056,IN,Markleville,39.994385,-85.622736
46057,IN,Michigantown,40.310823,-86.375306
46060,IN,Noblesville,40.056292,-86.016294
46064,IN,Pendleton,39.979237,-85.794614
46068,IN,Sharpsville,40.373232,-86.108641
46070,IN,Summitville,40.339833,-85.640261
46071,IN,Thorntown,40.113335,-86.589822
46075,IN,Whitestown,40.00002,-86.350716
46076,IN,Windfall,40.366891,-85.947624
46077,IN,Zionsville,39.956111,-86.276737
46106,IN,Bargersville,39.499989,-86.179687
46110,IN,Boggstown,39.568331,-85.915965
46112,IN,Brownsburg,39.846605,-86.386933
46113,IN,Camby,39.640501,-86.311811
46117,IN,Charlottesville,39.811981,-85.653599
46121,IN,Coatesville,39.693041,-86.631447
46124,IN,Edinburgh,39.362601,-85.970712
46126,IN,Fairland,39.629467,-85.891284
46127,IN,Falmouth,39.743617,-85.352423
46130,IN,Fountaintown,39.675131,-85.784827
46135,IN,Greencastle,39.649487,-86.868614
46148,IN,Knightstown,39.806029,-85.526148
46149,IN,Lizton,39.884326,-86.542857
46150,IN,Manilla,39.575711,-85.635369
46156,IN,Milroy,39.495474,-85.504371
46158,IN,Mooresville,39.591469,-86.364173
46160,IN,Morgantown,39.362841,-86.280297
46163,IN,New Palestine,39.723264,-85.90515
46164,IN,Nineveh,39.365597,-86.097641
46165,IN,North Salem,39.867051,-86.638833
46166,IN,Paragon,39.404203,-86.577867
46167,IN,Pittsboro,39.861529,-86.464548
46171,IN,Reelsville,39.546416,-86.94998
46172,IN,Roachdale,39.832545,-86.790225
46173,IN,Rushville,39.619232,-85.43212
46176,IN,Shelbyville,39.50434,-85.787515
46180,IN,Stilesville,39.639113,-86.61819
46181,IN,Trafalgar,39.369585,-86.183793
46184,IN,New Whiteland,39.555313,-86.093476
46186,IN,Wilkinson,39.895668,-85.61436
46201,IN,Indianapolis,39.775006,-86.109348
46214,IN,Eagle Creek,39.792678,-86.289952
46216,IN,Fort Benjamin Ha,39.857731,-86.016688
46224,IN,Speedway,39.798674,-86.257308
46226,IN,Lawrence,39.836969,-86.048945
46229,IN,Cumberland,39.792219,-85.983826
46236,IN,Oaklandon,39.849588,-85.985059
46239,IN,Wanamaker,39.721826,-86.008209
46240,IN,Nora,39.9057,-86.129548
46241,IN,Park Fletcher,39.723814,-86.250856
46250,IN,Castleton,39.9069,-86.069112
46268,IN,New Augusta,39.900296,-86.222104
46303,IN,East Cedar Lake,41.377338,-87.444509
46304,IN,Porter,41.603949,-87.050196
46307,IN,Crown Point,41.423571,-87.355586
46310,IN,Demotte,41.171319,-87.249129
46311,IN,Dyer,41.491976,-87.510803
46312,IN,East Chicago,41.634893,-87.462734
46319,IN,Griffith,41.53352,-87.422837
46321,IN,Munster,41.554438,-87.501101
46340,IN,Hanna,41.408767,-86.775922
46342,IN,Hobart,41.526281,-87.252499
46347,IN,Kouts,41.309085,-87.024043
46348,IN,La Crosse,41.315709,-86.868216
46360,IN,Michigan City,41.698031,-86.869899
46365,IN,Mill Creek,41.556102,-86.547247
46366,IN,North Judson,41.224372,-86.696601
46368,IN,Portage,41.567201,-87.175689
46371,IN,Rolling Prairie,41.72286,-86.584092
46373,IN,Saint John,41.44949,-87.476376
46374,IN,San Pierre,41.21108,-86.872532
46375,IN,Schererville,41.492233,-87.460532
46382,IN,Union Mills,41.460236,-86.835512
46390,IN,Wanatah,41.384477,-86.876439
46392,IN,Wheatfield,41.177948,-87.069876
46394,IN,Whiting,41.678656,-87.500537
46402,IN,Gary,41.599711,-87.338548
46405,IN,Lake Station,41.568629,-87.262209
46410,IN,Merrillville,41.4957,-87.350932
46501,IN,Argos,41.230827,-86.250573
46504,IN,Bourbon,41.309785,-86.117438
46510,IN,Claypool,41.116497,-85.868571
46511,IN,Culver Military,41.22307,-86.412888
46514,IN,Elkhart,41.710083,-85.972949
46524,IN,Etna Green,41.291789,-86.034995
46526,IN,Foraker,41.584484,-85.837988
46530,IN,Granger,41.742704,-86.141104
46531,IN,Grovertown,41.321969,-86.528905
46532,IN,Hamlet,41.393338,-86.53213
46534,IN,Ober,41.29006,-86.610715
46543,IN,Millersburg,41.533513,-85.707249
46544,IN,Mishawaka,41.650659,-86.162301
46550,IN,Nappanee,41.449297,-85.994534
46552,IN,New Carlisle,41.705115,-86.483827
46553,IN,New Paris,41.491652,-85.83383
46554,IN,North Liberty,41.542507,-86.413328
46555,IN,North Webster,41.308423,-85.707872
46562,IN,Pierceton,41.212406,-85.706119
46563,IN,Inwood,41.333897,-86.324087
46565,IN,Shipshewana,41.663257,-85.593198
46567,IN,Syracuse,41.40649,-85.718352
46570,IN,Tippecanoe,41.216609,-86.109508
46573,IN,Wakarusa,41.540073,-86.020524
46574,IN,Walkerton,41.445748,-86.451018
46590,IN,Winona Lake,41.211007,-85.830531
46601,IN,South Bend,41.672699,-86.253489
46702,IN,Andrews,40.861792,-85.606726
46703,IN,Angola,41.656321,-85.019803
46710,IN,Avilla,41.36894,-85.241418
46711,IN,Linn Grove,40.661517,-84.934271
46723,IN,Churubusco,41.228988,-85.324364
46725,IN,Columbia City,41.161855,-85.473736
46730,IN,Corunna,41.450377,-85.137028
46731,IN,Craigville,40.793034,-85.090379
46738,IN,Garrett,41.348216,-85.13467
46741,IN,Grabill,41.210753,-84.940593
46743,IN,Harlan,41.228468,-84.838635
46745,IN,Hoagland,40.952375,-85.00751
46746,IN,Howe,41.728594,-85.472746
46747,IN,Helmer,41.559887,-85.141953
46748,IN,Huntertown,41.239113,-85.167724
46755,IN,Kendallville,41.448206,-85.260874
46760,IN,Kimmell,41.363103,-85.518734
46761,IN,Lagrange,41.652008,-85.40401
46763,IN,Laotto,41.299119,-85.190086
46764,IN,Larwill,41.164623,-85.613869
46765,IN,Leo,41.224864,-85.030093
46766,IN,Liberty Center,40.700159,-85.277411
46767,IN,Ligonier,41.466175,-85.59272
46770,IN,Markle,40.837972,-85.373994
46777,IN,Ossian,40.880611,-85.157041
46779,IN,Pleasant Lake,41.584255,-85.021276
46781,IN,Poneto,40.641871,-85.256188
46784,IN,Rome City,41.484907,-85.374303
46787,IN,South Whitley,41.072635,-85.614252
46788,IN,Spencerville,41.269555,-84.93975
46791,IN,Uniondale,40.871658,-85.273206
46794,IN,Wawaka,41.483251,-85.480427
46795,IN,Wolcottville,41.556972,-85.314986
46797,IN,Woodburn,41.136102,-84.892871
46802,IN,Fort Wayne,41.070717,-85.15431
46901,IN,Kokomo,40.49884,-86.145273
46913,IN,Bringhurst,40.516294,-86.520369
46919,IN,Converse,40.577031,-85.876299
46923,IN,Delphi,40.57339,-86.678849
46926,IN,Chili,40.869363,-86.076953
46932,IN,Galveston,40.586249,-86.1972
46933,IN,Gas City,40.487895,-85.605533
46936,IN,Greentown,40.479096,-85.958195
46939,IN,Kewanna,41.008706,-86.406055
46940,IN,La Fontaine,40.690896,-85.697138
46941,IN,Lagro,40.819897,-85.720447
46947,IN,Logansport,40.760377,-86.359888
46951,IN,Macy,40.961838,-86.126428
46960,IN,Monterey,41.138334,-86.517862
46962,IN,North Manchester,40.998603,-85.784184
46971,IN,Grissom Air Forc,40.663546,-86.147292
46974,IN,Roann,40.906649,-85.889885
46975,IN,Rochester,41.065493,-86.231007
46978,IN,Royal Center,40.864499,-86.507751
46979,IN,Russiaville,40.415086,-86.267467
46982,IN,Silver Lake,41.074318,-85.879207
46986,IN,Swayzee,40.511199,-85.826542
46988,IN,Twelve Mile,40.854661,-86.212595
46991,IN,Landess,40.63199,-85.481891
46992,IN,Wabash,40.790947,-85.832124
46994,IN,Walton,40.677225,-86.280501
46996,IN,Winamac,41.056242,-86.630697
47010,IN,Bath,39.499237,-84.836007
47011,IN,Bennington,38.875993,-85.071897
47012,IN,Brookville,39.421305,-84.999423
47016,IN,Cedar Grove,39.345891,-84.892402
47017,IN,Cross Plains,38.949046,-85.21221
47018,IN,Dillsboro,38.996195,-85.054994
47023,IN,Holton,39.049817,-85.373945
47025,IN,Lawrenceburg,39.140123,-84.865819
47032,IN,Moores Hill,39.094459,-85.063806
47036,IN,Oldenburg,39.359797,-85.22223
47037,IN,Osgood,39.157342,-85.293812
47038,IN,Patriot,38.853691,-84.851543
47040,IN,Rising Sun,38.956667,-84.880676
47041,IN,Sunman,39.262307,-85.115929
47043,IN,Vevay,38.772423,-85.085217
47060,IN,W Harrison,39.266727,-84.878027
47106,IN,Borden,38.436171,-85.921473
47108,IN,Campbellsburg,38.669037,-86.235846
47111,IN,Charlestown,38.456778,-85.660614
47112,IN,Corydon,38.218865,-86.114465
47115,IN,Depauw,38.336078,-86.210857
47116,IN,Eckerty,38.318548,-86.605939
47118,IN,English,38.325807,-86.442875
47119,IN,Floyds Knobs,38.351006,-85.899555
47120,IN,Fredericksburg,38.482118,-86.178255
47125,IN,Hardinsburg,38.462599,-86.317983
47126,IN,Henryville,38.539829,-85.773403
47135,IN,Laconia,38.052703,-86.084415
47136,IN,Lanesville,38.244817,-85.959314
47137,IN,Leavenworth,38.194244,-86.359862
47142,IN,Mauckport,38.04366,-86.184622
47143,IN,Memphis,38.464181,-85.777501
47145,IN,Milltown,38.344453,-86.300344
47147,IN,Nabb,38.612768,-85.521704
47150,IN,New Albany,38.308919,-85.822085
47160,IN,New Middletown,38.144199,-86.055261
47161,IN,New Salisbury,38.339885,-86.088731
47162,IN,New Washington,38.557521,-85.45987
47163,IN,Otisco,38.542342,-85.664702
47164,IN,Palmyra,38.410484,-86.088778
47170,IN,Scottsburg,38.688499,-85.798654
47172,IN,Speed,38.390331,-85.763518
47174,IN,Sulphur,38.227194,-86.487296
47175,IN,Taswell,38.346302,-86.538675
47177,IN,Underwood,38.590251,-85.767211
47223,IN,Butlerville,39.120598,-85.494415
47227,IN,Commiskey,38.852629,-85.643384
47228,IN,Cortland,38.991546,-86.000918
47229,IN,Crothersville,38.806672,-85.846965
47230,IN,Deputy,38.775891,-85.630407
47231,IN,Dupont,38.890504,-85.509205
47235,IN,Freetown,38.995728,-86.124051
47236,IN,Grammer,39.159192,-85.718338
47240,IN,Adams,39.331223,-85.473532
47244,IN,Hartsville,39.273318,-85.70046
47265,IN,North Vernon,39.001763,-85.627216
47270,IN,Paris Crossing,38.855843,-85.748725
47273,IN,Scipio,39.066544,-85.712859
47281,IN,Vallonia,38.817413,-86.068997
47302,IN,Muncie,40.168414,-85.380689
47306,IN,Ball State Unive,40.192739,-85.410153
47327,IN,Cambridge City,39.818171,-85.168455
47331,IN,Connersville,39.643508,-85.146431
47336,IN,Dunkirk,40.388291,-85.225541
47339,IN,Economy,39.971215,-85.087803
47340,IN,Farmland,40.194454,-85.125381
47341,IN,Fountain City,39.963429,-84.908996
47342,IN,Gaston,40.29479,-85.489842
47345,IN,Greens Fork,39.89163,-85.049413
47346,IN,Hagerstown,39.92277,-85.160091
47348,IN,Hartford City,40.454106,-85.375771
47354,IN,Losantville,40.047492,-85.21085
47360,IN,Mooreland,39.994066,-85.258065
47368,IN,Parker City,40.193841,-85.196265
47369,IN,Pennville,40.508195,-85.149166
47373,IN,Redkey,40.326491,-85.161966
47380,IN,Ridgeville,40.280359,-85.037101
47381,IN,Salamonia,40.358234,-84.855098
47385,IN,Spiceland,39.827078,-85.445043
47386,IN,Springport,40.008848,-85.368867
47387,IN,Straughn,39.831946,-85.272406
47392,IN,Webster,39.905701,-84.942908
47393,IN,Williamsburg,39.958005,-84.998442
47421,IN,Bedford,38.872881,-86.487072
47429,IN,Ellettsville,39.254477,-86.619635
47432,IN,French Lick,38.532351,-86.619555
47433,IN,Gosport,39.344969,-86.6583
47436,IN,Heltonville,38.948014,-86.370328
47438,IN,Jasonville,39.172333,-87.202292
47441,IN,Linton,39.046139,-87.172286
47451,IN,Oolitic,38.89378,-86.524617
47453,IN,Owensburg,38.952216,-86.744122
47454,IN,Paoli,38.550697,-86.44902
47459,IN,Solsberry,39.119047,-86.737843
47465,IN,Switz City,39.036937,-87.050238
47469,IN,West Baden Sprin,38.585501,-86.613826
47471,IN,Worthington,39.12298,-86.999058
47512,IN,Bicknell,38.77272,-87.313718
47513,IN,Birdseye,38.30058,-86.710193
47514,IN,Branchville,38.157189,-86.585866
47515,IN,Siberia,38.163101,-86.721815
47516,IN,Bruceville,38.756279,-87.431299
47519,IN,Cannelburg,38.694696,-86.966868
47521,IN,Celestine,38.387789,-86.756809
47522,IN,Crane Naval Depo,38.849618,-86.865473
47524,IN,Decker,38.507629,-87.553713
47528,IN,Edwardsport,38.810584,-87.251856
47529,IN,Elnora,38.822284,-87.065243
47537,IN,Gentryville,38.085458,-87.044137
47541,IN,Holland,38.23851,-87.008768
47542,IN,Huntingburg,38.297902,-86.953299
47546,IN,Haysville,38.404392,-86.940787
47550,IN,Buffaloville,38.047904,-86.962908
47551,IN,Leopold,38.101138,-86.60443
47552,IN,Lincoln City,38.127565,-86.987204
47553,IN,Loogootee,38.662901,-86.913658
47555,IN,Magnet,38.088165,-86.48353
47556,IN,Mariah Hill,38.149493,-86.831593
47557,IN,Monroe City,38.60015,-87.364136
47559,IN,47559,38.126823,-86.519682
47561,IN,Oaktown,38.857939,-87.387877
47562,IN,Odon,38.818666,-86.975214
47564,IN,Otwell,38.466221,-87.098548
47575,IN,Kyana,38.332222,-86.824858
47576,IN,Saint Croix,38.239773,-86.603511
47577,IN,Saint Meinrad,38.181946,-86.842916
47578,IN,Sandborn,38.881743,-87.202532
47579,IN,Santa Claus,38.094496,-86.903528
47580,IN,Schnellville,38.341436,-86.756506
47581,IN,Shoals,38.679103,-86.776094
47585,IN,Stendal,38.283472,-87.12045
